都道府県,Prefecture,センター名,Center Name,"Phone number
電話番号","Supported Languages
対応言語","Open Hours
対応時間","Postal code
郵便番号","Address
住所","Homepage
ホームページ","Comments
コメント"
福岡県,Fukuoka,北九州市新型コロナウイルス専用ダイヤル,Kitakyuushuu Shi Shingata Korona Uirusu Sen'you Daiyaru,093-522-8745,Japanese,Every day 24 hours,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,福岡市東区保健福祉センター,Fukuoka Shi Higashi Ku Hoken Fukushi Senta-,092-645-1078,Japanese,Weekdays 9:00-17:00,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,福岡市博多区保健福祉センター,Fukuoka Shi Hakata Ku Hoken Fukushi Senta-,092-419-1091,Japanese,Weekdays 9:00-17:00,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,福岡市中央区保健福祉センター,Fukuoka Shi Chuuou Ku Hoken Fukushi Senta-,092-761-7340,Japanese,Weekdays 9:00-17:00,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,福岡市南区保健福祉センター,Fukuoka Shi Minami Ku Hoken Fukushi Senta-,092-559-5116,Japanese,Weekdays 9:00-17:00,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,福岡市城南区保健福祉センター,Fukuoka Shi Jounan Ku Hoken Fukushi Senta-,092-831-4261,Japanese,Weekdays 9:00-17:00,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,福岡市早良区保健福祉センター,Fukuoka Shi Sawara Ku Hoken Fukushi Senta-,092-851-6012,Japanese,Weekdays 9:00-17:00,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,福岡市西区保健福祉センター,Fukuoka Shi Nishi Ku Hoken Fukushi Senta-,092-895-7073,Japanese,Weekdays 9:00-17:00,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,"福岡県保健所夜間休日
 緊急連絡番号",Fukuoka ken Hokenjo Yakan Kyuujitsu Kinkyuu Renraku Bangou,092-711-4126,Japanese,"Weekdays 17:00-9:00
Weekends, Holidays",812-8578,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,久留米市新型コロナウイルス相談センタ,Kurume Shi Shingata Korona Uirusu Soudan Senta,0942-30-9335,Japanese,Weekdays 9:00-17:00,812-8577,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
福岡県,Fukuoka,久留米市新型コロナウイルス相談センタ,Kurume Shi Shingata Korona Uirusu Soudan Senta,0942-30-9335,Japanese,"Weekdays 17:00-9:00
Weekends, Holidays",812-8578,福岡県福岡市博多区東公園7番7号,https://www.pref.fukuoka.lg.jp/contents/covid-19-portal.html,
佐賀県,Saga,佐賀中部保健福祉事務所,Saga Chuubu Hoken Fukushi Jimusho,0952-30-3622,Japanese,"Weekdays 8:30-17:15
Emergencies only after hours",840-8570,佐賀市城内1丁目1-59,https://www.pref.saga.lg.jp/kiji00373208/index.html,
佐賀県,Saga,鳥栖保健福祉事務所,Tosu Hoken Fukushi Jimusho,0942-83-2161,Japanese,"Weekdays 8:30-17:15
Emergencies only after hours",840-8571,佐賀市城内1丁目1-60,https://www.pref.saga.lg.jp/kiji00373208/index.html,
佐賀県,Saga,唐津保健福祉事務所,Karatsu Hoken Fukushi Jimusho,0955-73-4186,Japanese,"Weekdays 8:30-17:15
Emergencies only after hours",840-8572,佐賀市城内1丁目1-61,https://www.pref.saga.lg.jp/kiji00373208/index.html,
佐賀県,Saga,伊万里保健福祉事務所,Imari Hoken Fukushi Jimusho,0955-23-2101,Japanese,"Weekdays 8:30-17:15
Emergencies only after hours",840-8573,佐賀市城内1丁目1-62,https://www.pref.saga.lg.jp/kiji00373208/index.html,
佐賀県,Saga,杵藤保健福祉事務所,Kitou Hoken Fukushi Jimusho,0954-22-2104,Japanese,"Weekdays 8:30-17:15
Emergencies only after hours",840-8574,佐賀市城内1丁目1-63,https://www.pref.saga.lg.jp/kiji00373208/index.html,
長崎県,Nagasaki,長崎市保健所,Nagasaki Shi Hokenjo,095-801-1712,Japanese,Every day 9:00-17:30,850-8570,長崎市尾上町3-1,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,西彼保健所,Seihi Hokenjo,095-856-5059,Japanese,Weekdays 9:00-17:30,850-8571,長崎市尾上町3-2,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,県央保健所,Kenoh Hokenjo,0957-26-3306,Japanese,Weekdays 9:00-17:30,850-8572,長崎市尾上町3-3,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,県南保健所,Ken'nan Hokenjo,0957-62-3289,Japanese,Weekdays 9:00-17:30,850-8573,長崎市尾上町3-4,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,県北保健所,Ken Hoku Hokenjo,0950-57-3933,Japanese,Weekdays 9:00-17:30,850-8574,長崎市尾上町3-5,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,五島保健所,Gotou Hokenjo,0959-72-3125,Japanese,Weekdays 9:00-17:30,850-8575,長崎市尾上町3-6,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,上五島保健所,Kamigotou Hokenjo,0959-42-1121,Japanese,Weekdays 9:00-17:30,850-8576,長崎市尾上町3-7,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,壱岐保健所,Iki Hokenjo,0920-47-0260,Japanese,Weekdays 9:00-17:30,850-8577,長崎市尾上町3-8,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,対馬保健所,Tsushima Hokenjo,0920-52-0166,Japanese,Weekdays 9:00-17:30,850-8578,長崎市尾上町3-9,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,長崎県相談センター,Nagasaki Ken Soudan Senta-,070-4223-4371,Japanese,"Weekends, Holidays",850-8579,長崎市尾上町3-10,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,長崎県相談センター,Nagasaki Ken Soudan Senta-,070-2667-3211,Japanese,"Weekends, Holidays",850-8581,長崎市尾上町3-12,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
長崎県,Nagasaki,佐世保市保健所,Sasebo Shi Hokenjo,0956-25-9809,Japanese,Everyday,850-8580,長崎市尾上町3-11,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_nagasaki/corona_nagasaki_shousai/#gaikokugo,
熊本県,Kumamoto,有明保健所,Ariake Hokenjo,0968-72-2184,Japanese,Every day 9:00-19:00,865-0016,熊本県玉名市岩崎1004-1,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7058,
熊本県,Kumamoto,山鹿保健所,Yamaga Hokenjo,0968-44-4121,Japanese,Every day 9:00-19:00,861-0501,熊本県山鹿市山鹿465-2,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7059,
熊本県,Kumamoto,菊池保健所,Kikuchi Hokenjo,0968-25-4138,Japanese,Every day 9:00-19:00,861-1331,熊本県菊池市隈府1272-10,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7060,
熊本県,Kumamoto,阿蘇保健所,Aso Hokenjo,0967-24-9030,Japanese,Every day 9:00-19:00,869-2612,熊本県阿蘇市一の宮町宮地2402,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7061,
熊本県,Kumamoto,御船保健所,Mifune Hokenjo,096-282-0016,Japanese,Every day 9:00-19:00,861-3206,熊本県上益城郡御船町辺田見400,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7062,
熊本県,Kumamoto,宇城保健所,Uki Hokenjo,0964-32-1207,Japanese,Every day 9:00-19:00,869-0532,熊本県宇城市松橋町久具400-1,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7063,
熊本県,Kumamoto,八代保健所,Yashiro Hokenjo,0965-33-3229,Japanese,Every day 9:00-19:00,866-0072,熊本県八代市高下西町1726-5,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7064,
熊本県,Kumamoto,水俣保健所,Minamata Hokenjo,0966-63-4104,Japanese,Every day 9:00-19:00,867-0061,熊本県水俣市八幡町2-2-13,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7065,
熊本県,Kumamoto,人吉保健所,Hitoyoshi Hokenjo,0966-22-3107,Japanese,Every day 9:00-19:00,868-0056,熊本県人吉市西間下町86-1,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7066,
熊本県,Kumamoto,天草保健所,Amakusa Hokenjo,0969-23-0172,Japanese,Every day 9:00-19:00,863-0013,熊本県天草市今釜新町3530,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7067,
熊本県,Kumamoto,熊本市保健所,Kumamoto Shi Hokenjo,096-372-0705,Japanese,Every day 24 hours,862-0971,熊本県熊本市中央区大江5丁目1-1,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7068,
熊本県,Kumamoto,熊本市保健所,Kumamoto Shi Hokenjo,096-364-3222,Japanese,Every day 24 hours,862-0971,熊本県熊本市中央区大江5丁目1-1,https://www.pref.kumamoto.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=7069,
大分県,Oita,大分市保健所,Ooita Shi Hokenjo,097-536-2222,Japanese,Every day 24 hours,870-8501,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,東部保健所,Toubu Hokenjo,0977-67-2511,Japanese,Every day 24 hours,870-8503,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,国東保健部,Kunisaki Hokenjo,0978-72-1127,Japanese,Every day 24 hours,870-8504,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,中部保健所,Chuubu Hokenjo,0972-62-9171,Japanese,Every day 24 hours,870-8505,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,由布保健部,Nanbu Hokenjo,097-582-0660,Japanese,Every day 24 hours,870-8506,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,南部保健所,Nanbu Hokenjo,0972-22-0562,Japanese,Every day 24 hours,870-8507,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,豊肥保健所,Houhi Hokenjo,0974-22-0162,Japanese,Every day 24 hours,870-8508,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,西部保健所,Seibu Hokenjo,0973-23-3133,Japanese,Every day 24 hours,870-8509,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,北部保健所,Hokubu Hokenjo,0979-22-2210,Japanese,Every day 24 hours,870-8510,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
大分県,Oita,豊後高田保健部,Bungotakada Hoken Bu,0978-22-3165,Japanese,Every day 24 hours,870-8511,大分市大手町3丁目1-1,http://www.pref.oita.jp/site/covid19-oita/covid19-consultation-desk.html,
宮崎県,Miyazaki,宮崎市保健所,Miyazaki Shi Hokenjo,0985-78-5670,Japanese,Weekdays 8:30-17:15,880-8501,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,中央保健所,Chuuou Hokenjo,0985-28-2111,Japanese,Weekdays 8:30-17:15,880-8502,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,日南保健所,Nichinan Hokenjo,0987-23-3141,Japanese,Weekdays 8:30-17:15,880-8503,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,都城保健所,Miyakonojou Hokenjo,0986-23-4504,Japanese,Weekdays 8:30-17:15,880-8504,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,小林保健所,Kobayashi Hokenjo,0984-23-3118,Japanese,Weekdays 8:30-17:15,880-8505,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,高鍋保健所,Takanabe Hokenjo,0983-22-1330,Japanese,Weekdays 8:30-17:15,880-8506,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,日向保健所,Hinata Hokenjo,0982-52-5101,Japanese,Weekdays 8:30-17:15,880-8507,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,延岡保健所,Nobeoka Hokenjo,0982-33-5373,Japanese,Weekdays 8:30-17:15,880-8508,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,高千穂保健所,Takachiho Hokenjo,0982-72-2168,Japanese,Weekdays 8:30-17:15,880-8509,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
宮崎県,Miyazaki,宮崎市保健所,Miyazaki Shi Hokenjo,0985-44-2603,Japanese,"Weekdays 17:15-8:30
Weekends, Holidays",880-8510,宮崎県宮崎市橘通東2丁目10番1号,https://www.pref.miyazaki.lg.jp/kansensho-taisaku/kenko/hoken/20200121143156.html,
鹿児島県,Kagoshima,指宿保健所,Ibusuki Hokenjo,0993-23-3854,Japanese,Weekdays 8:30-17:15,892-8678,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,加世田保健所,Kaseda Hokenjo,0993-53-2315,Japanese,Weekdays 8:30-17:15,892-8679,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,伊集院保健所,Ijuuin Hokenjo,099-273-2332,Japanese,Weekdays 8:30-17:15,892-8680,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,川薩保健所,Sensatsu Hokenjo,0996-23-3165,Japanese,Weekdays 8:30-17:15,892-8681,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,出水保健所,Izumi Hokenjo,0996-62-1636,Japanese,Weekdays 8:30-17:15,892-8682,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,大口保健所,Ooguchi Hokenjo,0995-23-5103,Japanese,Weekdays 8:30-17:15,892-8683,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,姶良保健所,Aira Hokenjo,0995-44-7956,Japanese,Weekdays 8:30-17:15,892-8684,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,志布志保健所,Shibushi Hokenjo,099-472-1021,Japanese,Weekdays 8:30-17:15,892-8685,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿屋保健所,Kanoya Hokenjo,0994-52-2106,Japanese,Weekdays 8:30-17:15,892-8686,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,西之表保健所,Nishinoomote Hokenjo,0997-22-0018,Japanese,Weekdays 8:30-17:15,892-8687,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,屋久島保健所,Yakushima Hokenjo,0997-46-2024,Japanese,Weekdays 8:30-17:15,892-8688,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,名瀬保健所,Naze Hokenjo,0997-52-5411,Japanese,Weekdays 8:30-17:15,892-8689,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,徳之島保健所,Tokunoshima Hokenjo,0997-82-0149,Japanese,Weekdays 8:30-17:15,892-8690,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市保健所,Kagoshima Shi Hokenjo,099-216-1517,Japanese,Weekdays 8:30-17:15,892-8677,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市北部保健センター,Kagoshima Shi Hokubu Hoken Senta-,099-244-5693,Japanese,Weekdays 8:30-17:15,892-8691,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市東部保健センター,Kagoshima Shi Toubu Hoken Senta-,099-216-1311,Japanese,Weekdays 8:30-17:15,892-8692,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市西部保健センター,Kagoshima Shi Seibu Hoken Senta-,099-252-8522,Japanese,Weekdays 8:30-17:15,892-8693,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市中央保健センター,Kagoshima Shi Chuuou Hoken Senta-,099-258-2370,Japanese,Weekdays 8:30-17:15,892-8694,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市南部保健センター,Kagoshima Shi Nanbu Hoken Senta-,099-268-2315,Japanese,Weekdays 8:30-17:15,892-8695,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市吉田保健福祉課,Kagoshima Shi Yoshida Hoken Fukushi Ka,099-294-1215,Japanese,Weekdays 8:30-17:15,892-8696,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市桜島保健福祉課,Kagoshima Shi Sakurajima Hoken Fukushi Ka,099-293-2360,Japanese,Weekdays 8:30-17:15,892-8697,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市松元保健福祉課,Kagoshima Shi Matsumoto Hoken Fukushi Ka,099-278-5417,Japanese,Weekdays 8:30-17:15,892-8698,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市郡山保健福祉課,Kagoshima Shi Kooriyama Hoken Fukushi Ka,099-298-2114,Japanese,Weekdays 8:30-17:15,892-8699,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市喜入保健福祉課,Kagoshima Shi Kiire Hoken Fukushi Ka,099-345-3434,Japanese,Weekdays 8:30-17:15,892-8700,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,鹿児島市保健所,Kagoshima Shi Hokenjo,099-224-1111,Japanese,Emergencies only after hours,892-8701,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
鹿児島県,Kagoshima,県庁くらし保健福祉部健康増進課,Kagoshima Ken cho,099-286-2720,Japanese,Weekdays 8:30-17:15,892-8702,鹿児島市山下町11番1号,https://www.pref.kagoshima.jp/ae06/kenko-fukushi/kenko-iryo/kansen/kansensho/coronavirus.html,
沖縄県,Okinawa,那覇市保健所,Naha Shi Hokenjo,098-853-7962,Japanese,Weekdays 9:00-17:00,900-8585,沖縄県那覇市泉崎1丁目1番1号,https://www.pref.okinawa.jp/site/hoken/chiikihoken/kekkaku/2019-ncov.html,
沖縄県,Okinawa,那覇市保健所,Naha Shi Hokenjo,098-853-7971,Japanese,Weekdays 9:00-17:00,900-8586,沖縄県那覇市泉崎1丁目1番1号,https://www.pref.okinawa.jp/site/hoken/chiikihoken/kekkaku/2019-ncov.html,
沖縄県,Okinawa,北部保健所,Hokubu Hokenjo,0980-52-5219,Japanese,Weekdays 9:00-17:00,900-8585,沖縄県那覇市泉崎1丁目1番1号,https://www.pref.okinawa.jp/site/hoken/chiikihoken/kekkaku/2019-ncov.html,
沖縄県,Okinawa,中部保健所,Chuubu Hokenjo,098-938-9701,Japanese,Weekdays 9:00-17:00,900-8585,沖縄県那覇市泉崎1丁目1番1号,https://www.pref.okinawa.jp/site/hoken/chiikihoken/kekkaku/2019-ncov.html,
沖縄県,Okinawa,南部保健所,Nanbu Hokenjo,098-889-6591,Japanese,Weekdays 9:00-17:00,900-8585,沖縄県那覇市泉崎1丁目1番1号,https://www.pref.okinawa.jp/site/hoken/chiikihoken/kekkaku/2019-ncov.html,
沖縄県,Okinawa,宮古保健所,Miyako Hokenjo,0980-73-5074,Japanese,Weekdays 9:00-17:00,900-8585,沖縄県那覇市泉崎1丁目1番1号,https://www.pref.okinawa.jp/site/hoken/chiikihoken/kekkaku/2019-ncov.html,
