都道府県,Prefecture,センター名,Center Name,"Phone number
電話番号","Supported Languages
対応言語","Open Hours
対応時間","Postal code
郵便番号","Address
住所","Homepage
ホームページ","Comments
コメント"
茨城県,Ibaraki,ひたちなか保健所,Hitachinaka Hokenjo,029-265-5515,Japanese,Weekdays 9:00-17:00,312-0005,ひたちなか市新光町95,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
茨城県,Ibaraki,日立保健所,Hitachi Hokenjo,0294-22-4188,Japanese,Weekdays 9:00-17:00,317-0065,日立市助川町2-6-15,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
茨城県,Ibaraki,潮来保健所,Itako Hokenjo,0299-66-2114,Japanese,Weekdays 9:00-17:00,311-2422,潮来市大洲1446-1,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
茨城県,Ibaraki,竜ケ崎保健所,Ryuugasaki Hokenjo,0297-62-2161,Japanese,Weekdays 9:00-17:00,301-0822,龍ケ崎市2983-1,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
茨城県,Ibaraki,土浦保健所,Tsuchiura Hokenjo,029-821-5342,Japanese,Weekdays 9:00-17:00,300-0812,土浦市下高津2-7-46,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
茨城県,Ibaraki,つくば保健所,Tsukuba Hokenjo,029-851-9287,Japanese,Weekdays 9:00-17:00,305-0035,つくば市松代4-27,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
茨城県,Ibaraki,筑西保健所,Chikusei Hokenjo,0296-24-3911,Japanese,Weekdays 9:00-17:00,308-0021,筑西市甲114,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
茨城県,Ibaraki,古河保健所,Koga Hokenjo,0280-32-3021,Japanese,Weekdays 9:00-17:00,306-0005,古河市北町6-22,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
茨城県,Ibaraki,水戸市保健所,Mito Shi Hokenjo,029-350-7650,Japanese,Weekdays 9:00-17:00,306-0006,古河市北町6-23,https://www.pref.ibaraki.jp/hokenfukushi/yobo/kiki/yobo/kansen/idwr/information/other/documents/20200130-corona.html,
栃木県,Tochigi,宇都宮市保健所,Utsunomiya Shi Hokenjo,028-626-1114,Japanese,Weekdays 8:30-17:15,320-8501,宇都宮市塙田1-1-20,http://www.pref.tochigi.lg.jp/e04/welfare/hoken-eisei/kansen/hp/shingatakoronavirussoudannmadoguti.html,
栃木県,Tochigi,宇都宮市保健所,Utsunomiya Shi Hokenjo,028-626-1135,Japanese,"Weekdays 17:15-8:30
Weekends, Holidays",320-8502,宇都宮市塙田1-1-21,http://www.pref.tochigi.lg.jp/e04/welfare/hoken-eisei/kansen/hp/shingatakoronavirussoudannmadoguti.html,
栃木県,Tochigi,県西健康福祉センター,Kensai Kenkou Fukushi Senta-,0289-62-6225,Japanese,Weekdays 8:30-20:00,320-8502,宇都宮市塙田1-1-21,http://www.pref.tochigi.lg.jp/e04/welfare/hoken-eisei/kansen/hp/shingatakoronavirussoudannmadoguti.html,
栃木県,Tochigi,県東健康福祉センター,Kentou Kenkou Fukushi Senta-,0285-82-6997,Japanese,Weekdays 8:30-20:00,320-8503,宇都宮市塙田1-1-22,http://www.pref.tochigi.lg.jp/e04/welfare/hoken-eisei/kansen/hp/shingatakoronavirussoudannmadoguti.html,
栃木県,Tochigi,県南健康福祉センター,Ken'nan Kenkou Fukushi Senta-,0285-22-0302,Japanese,Weekdays 8:30-20:00,320-8504,宇都宮市塙田1-1-23,http://www.pref.tochigi.lg.jp/e04/welfare/hoken-eisei/kansen/hp/shingatakoronavirussoudannmadoguti.html,
栃木県,Tochigi,県北健康福祉センター,Ken Hoku Kenkou Fukushi Senta-,0287-22-2679,Japanese,Weekdays 8:30-20:00,320-8505,宇都宮市塙田1-1-24,http://www.pref.tochigi.lg.jp/e04/welfare/hoken-eisei/kansen/hp/shingatakoronavirussoudannmadoguti.html,
栃木県,Tochigi,安足健康福祉センター,Ansoku Kenkou Fukushi Senta-,0284-41-5900,Japanese,Weekdays 8:30-20:00,320-8506,宇都宮市塙田1-1-25,http://www.pref.tochigi.lg.jp/e04/welfare/hoken-eisei/kansen/hp/shingatakoronavirussoudannmadoguti.html,
群馬県,Gunma,群馬県新型コロナウイルス感染症コールセンター,Gunma Ken Shingata Korona Uirusu Kansen Shou Ko-ru Senta-,0570-082-820,Japanese,Weekdays 9:00-17:00,371-8570,前橋市大手町1-1-1,https://www.pref.gunma.jp/02/d29g_00243.html,
埼玉県,Saitama,さいたま市保健所,Saitama Shi Hokenjo,048-840-2220,Japanese,Every day 8:30-17:15,330-9588,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,さいたま市保健所,Saitama Shi Hokenjo,0570-783-770,Japanese,Every day 17:15-8:30,330-9589,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,南部保健所,Nanbu Hokenjo,048-262-6111,Japanese,Weekdays 8:30-17:15,330-9589,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,朝霞保健所,Asaka Hokenjo,048-461-0468,Japanese,Weekdays 8:30-17:15,330-9590,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,春日部保健所,Kasukabe Hokenjo,048-737-2133,Japanese,Weekdays 8:30-17:15,330-9591,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,草加保健所,Souka Hokenjo,048-925-1551,Japanese,Weekdays 8:30-17:15,330-9592,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,鴻巣保健所,Kounosu Hokenjo,048-541-0249,Japanese,Weekdays 8:30-17:15,330-9593,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,東松山保健所,Higashimatsuyama Hokenjo,0493-22-0280,Japanese,Weekdays 8:30-17:15,330-9594,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,坂戸保健所,Sakado Hokenjo,049-283-7815,Japanese,Weekdays 8:30-17:15,330-9595,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,狭山保健所,Sayama Hokenjo,04-2954-6212,Japanese,Weekdays 8:30-17:15,330-9596,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,加須保健所,Kasu Hokenjo,0480-61-1216,Japanese,Weekdays 8:30-17:15,330-9597,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,幸手保健所,Satte Hokenjo,0480-42-1101,Japanese,Weekdays 8:30-17:15,330-9598,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,熊谷保健所,Kumagaya Hokenjo,048-523-2811,Japanese,Weekdays 8:30-17:15,330-9599,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,本庄保健所,Honjou Hokenjo,0495-22-6481,Japanese,Weekdays 8:30-17:15,330-9600,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,秩父保健所,Chichibu Hokenjo,0494-22-3824,Japanese,Weekdays 8:30-17:15,330-9601,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,川越市保健所,Kawagoe Shi Hokenjo,049-227-5107,Japanese,Weekdays 8:30-17:15,330-9602,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,越谷市保健所,Koshigaya Shi Hokenjo,048-973-7530,Japanese,Weekdays 8:30-17:15,330-9603,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
埼玉県,Saitama,川口市保健所,Kawaguchi Shi Hokenjo,048-423-6832,Japanese,Weekdays 8:30-17:15,330-9604,さいたま市浦和区常盤六丁目4番4号,http://www.pref.saitama.lg.jp/a0701/shingatacoronavirus2.html,
千葉県,Chiba,千葉市感染症帰国者・接触者相談センター,Chiba Shi Kansen Shou Kikoku Sha ・ Sesshoku Sha Soudan Senta-,043-238-9966,Japanese,"Weekdays 9:00-19:00
Weekends, Holidays 9:00-17:00",260-8722,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,習志野健康福祉センター,Narashino Kenkou Fukushi Senta-,047-475-5154,Japanese,Weekdays 9:00-17:00,260-8723,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,市川健康福祉センター,Ichikawa Kenkou Fukushi Senta-,047-377-1103,Japanese,Weekdays 9:00-17:00,260-8724,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,松戸健康福祉センター,Matsudo Kenkou Fukushi Senta-,047-361-2140,Japanese,Weekdays 9:00-17:00,260-8725,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,野田健康福祉センター,Noda Kenkou Fukushi Senta-,04-7124-8155,Japanese,Weekdays 9:00-17:00,260-8726,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,印旛健康福祉センター,Inba Kenkou Fukushi Senta-,043-483-1466,Japanese,Weekdays 9:00-17:00,260-8727,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,印旛健康福祉センター,Inba Kenkou Fukushi Senta-,0476-26-7231,Japanese,Weekdays 9:00-17:00,260-8728,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,香取健康福祉センター,Katori Kenkou Fukushi Senta-,0478-52-9161,Japanese,Weekdays 9:00-17:00,260-8729,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,海匝健康福祉センター,Kaisou Kenkou Fukushi Senta-,0479-22-0206,Japanese,Weekdays 9:00-17:00,260-8730,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,海匝健康福祉センター,Kaisou Kenkou Fukushi Senta-,0479-72-1281,Japanese,Weekdays 9:00-17:00,260-8731,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,山武健康福祉センター,Sanbu Kenkou Fukushi Senta-,0475-54-0611,Japanese,Weekdays 9:00-17:00,260-8732,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,長生健康福祉センター,Chousei Kenkou Fukushi Senta-,0475-22-5167,Japanese,Weekdays 9:00-17:00,260-8733,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,夷隅健康福祉センター,Isumi Kenkou Fukushi Senta-,0470-73-0145,Japanese,Weekdays 9:00-17:00,260-8734,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,安房健康福祉センター,Awa Kenkou Fukushi Senta-,0470-22-4511,Japanese,Weekdays 9:00-17:00,260-8735,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,安房健康福祉センター,Awa Kenkou Fukushi Senta-,04-7092-4511,Japanese,Weekdays 9:00-17:00,260-8736,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,君津健康福祉センター,Kimitsu Kenkou Fukushi Senta-,0438-22-3745,Japanese,Weekdays 9:00-17:00,260-8737,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,市原健康福祉センター,Ichihara Kenkou Fukushi Senta-,0436-21-6391,Japanese,Weekdays 9:00-17:00,260-8738,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,船橋市(新型コロナウイルス感染症相談センター),Funabashi Shi (Shingata Korona Uirusu Kansen Shou Soudan Senta- ),047-409-3127,Japanese,Every day 8:00-20:00,260-8739,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
千葉県,Chiba,柏市(帰国者・接触者相談センター),Kashiwa Shi (Kikoku Sha ・Sesshoku Sha Soudan Senta- ),04-7167-6777,Japanese,Weekdays 9:00-17:00,260-8740,千葉市中央区千葉港2番1号,https://www.pref.chiba.lg.jp/kenfuku/kansenshou/corona-soudancenter.html,
神奈川県,Kanagawa,横浜市感染症帰国者・接触者相談センター,Yokohama Shi Kansen Shou Kikoku Sha ・Sesshoku Sha Soudan Senta-,045-664-7761,Japanese,Every day 9:00-21:00,231-0017,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,平塚保健福祉事務所,Hiratsuka Hoken Fukushi Jimusho,0463(32)0130,Japanese,Weekdays 8:30-17:15,231-0018,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,秦野センター,Hadano Senta-,0463(82)1428,Japanese,Weekdays 8:30-17:15,231-0019,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,鎌倉保健福祉事務所,Kamakura Hoken Fukushi Jimusho,0467(24)3900,Japanese,Weekdays 8:30-17:15,231-0020,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,三崎センター,Misaki Senta-,046(882)6811,Japanese,Weekdays 8:30-17:15,231-0021,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,小田原保健福祉事務所,Odawara Hoken Fukushi Jimusho,0465(32)8000,Japanese,Weekdays 8:30-17:15,231-0022,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,足柄上センター,Ashigarakami Senta-,0465(83)5111,Japanese,Weekdays 8:30-17:15,231-0023,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,厚木保健福祉事務所,Atsugi Hoken Fukushi Jimusho,046(224)1111,Japanese,Weekdays 8:30-17:15,231-0024,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,大和センター,Yamato Senta-,046(261)2948,Japanese,Weekdays 8:30-17:15,231-0025,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,川崎区,Kawasaki Ku,044-201-3189,Japanese,Weekdays 8:30-17:15,231-0026,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,幸区,Saiwai Ku,044-556-6715,Japanese,Weekdays 8:30-17:15,231-0027,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,中原区,Nakahara Ku,044-744-3104,Japanese,Weekdays 8:30-17:15,231-0028,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,高津区,Takatsu Ku,044-861-3341,Japanese,Weekdays 8:30-17:15,231-0029,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,宮前区,Miyamae Ku,044-856-3217,Japanese,Weekdays 8:30-17:15,231-0030,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,多摩区,Tama Ku,044-935-3217,Japanese,Weekdays 8:30-17:15,231-0031,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,麻生区,Asou Ku,044-965-5218,Japanese,Weekdays 8:30-17:15,231-0032,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
神奈川県,Kanagawa,相模原市,Sagamihara Shi,042-769-9237,Japanese,Every day 24 hours,231-0033,横浜市中区港町1丁目1番地,https://www.pref.kanagawa.jp/docs/ga4/bukanshi/support.html,
